canonical_run_id,canonical_config_hash,historical_path,sha256,size_bytes,last_modified_utc,observed_run_id,observed_config_hash,compatibility_label,compatibility_reason,forbidden_primary_feature_scan,original_file_preserved,scientific_values_reused
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/model_selection/final_candidate_dashboard.csv,3a29003443a75bf449fcf3bdcf0c1a8bde08e9d26aa7c873dcfb3976def88fab,2477,2026-06-05T16:10:05.472439+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/model_selection/final_candidate_dashboard.md,5c7be422b4ab0472383c2ca88112a61f244b9cedf71a922c15c5b562d98ba98e,3587,2026-06-05T16:10:05.478456+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/model_selection/final_evidence_phase_audit.md,95baa6600a4077ffa8cebef4586e8391fee5b615940fa395e9ae2f0341214605,4632,2026-06-05T15:49:30.578849+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/model_selection/final_recommendation.md,b945aa2a30146eb8315105eb4cce4eaea5c44aede30b28b5687378ee5d6f31df,1780,2026-06-05T16:10:05.481457+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/model_selection/model_selection_rationale.json,4792253612b076417a60fb6d595c288fa38fbbd8f93f45f0d87e217d9024ec0f,1389,2026-06-05T16:10:05.483963+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/fold_feature_rankings.csv,5ff886aa924fb7d018ef011a1c08168ae9c29d1dd432affd650bc1bc7f75db23,26076,2026-06-05T16:09:29.299156+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,EmpDepartment,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/correct_class_2_528.json,552dc0d7d94f0e6e94802671bce785e6ca3c56481c6e28c9644b62d4dde615de,4429,2026-06-05T16:10:24.616577+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/correct_class_2_528.md,beb7dee005105bdc2b212c9619bdf32751c78d1f509a1265bcb51eea9b4ac2b9,1493,2026-06-05T16:10:24.617741+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/correct_class_3_376.json,4edf5ab4e78340585f9e3c145045f4efae3ef1c1091ee737d6809101a6c743e0,4359,2026-06-05T16:10:24.640929+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/correct_class_3_376.md,f1e3b64475a0682cc8fc5d6abfccc70583fbf51aff4274ff8daaa896b30ab69a,1470,2026-06-05T16:10:24.641929+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/correct_class_4_568.json,2ddca9e5405fd47d1eeca2eedeefd94b5174903eb6ce46224ddf1f2108a15ce8,4452,2026-06-05T16:10:24.665059+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/correct_class_4_568.md,ca3cef5a51c9eb390c28b9d7f0ead353dc371ddc2924701d903fd52f3c7bd010,1516,2026-06-05T16:10:24.666126+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/misclassified_high_confidence_18.json,c176cb14e5ae6e8971320fc2d1dbc686f034db7ee5ad0506d76c788c657d066a,4399,2026-06-05T16:10:24.687229+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/misclassified_high_confidence_18.md,775fc764b5f2e0fa34827c79331154204056a0540b1d78074f6bd1382462608b,1478,2026-06-05T16:10:24.688240+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/most_uncertain_392.json,855f39ffb2830d91cc1d30ce5fbfeefa5e4d02aff7b5cd6742edd7a92d7eecb5,4406,2026-06-05T16:10:24.705818+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/most_uncertain_392.md,1bb11095cc04d6210f7910416238f7bf70323f976fb72c83b984a4764fe1c2ab,1495,2026-06-05T16:10:24.705818+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,not_structurally_scanned,True,False
manuscript_final_20260712T181754Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,reports/xai/final_candidates/reason_code_examples/supplemental_high_conf_class_2_405.json,c344a8a3f8e411d95589acff10bd8bb8a8671a77aeb211226464d523be10fd33,4554,2026-06-23T11:19:45.855013+00:00,,,historical_not_admitted_to_canonical_package,run_id_absent;config_hash_absent,none_detected_in_structured_feature_fields,True,False
